"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"7419","Immune","ZNF705E","ENSMUSG00000055150","ENSG00000214534","ZNF705E","Zfp78"
"7420","Immune","ZNF560","ENSMUSG00000055150","ENSG00000198028","ZNF560","Zfp78"
"7421","Immune","PRDM9","ENSMUSG00000055150","ENSG00000164256","PRDM9","Zfp78"
"7422","Immune","ZNF705D","ENSMUSG00000055150","ENSG00000215343","ZNF705D","Zfp78"
"7423","Immune","ZNF554","ENSMUSG00000055150","ENSG00000172006","ZNF554","Zfp78"
"7424","Immune","ZNF555","ENSMUSG00000055150","ENSG00000186300","ZNF555","Zfp78"
"7425","Immune","ZNF556","ENSMUSG00000055150","ENSG00000172000","ZNF556","Zfp78"
"7426","Immune","ZNF891","ENSMUSG00000055150","ENSG00000214029","ZNF891","Zfp78"
"7427","Immune","ZNF69","ENSMUSG00000055150","ENSG00000198429","ZNF69","Zfp78"
"7428","Immune","ZNF763","ENSMUSG00000055150","ENSG00000197054","ZNF763","Zfp78"
"7429","Immune","ZNF20","ENSMUSG00000055150","ENSG00000132010","ZNF20","Zfp78"
"7430","Immune","ZNF439","ENSMUSG00000055150","ENSG00000171291","ZNF439","Zfp78"
"7431","Immune","ZNF669","ENSMUSG00000055150","ENSG00000188295","ZNF669","Zfp78"
"7432","Immune","ZNF124","ENSMUSG00000055150","ENSG00000196418","ZNF124","Zfp78"
"7433","Immune","SMIM3","ENSMUSG00000038059","ENSG00000256235","SMIM3","Smim3"
"7435","Immune","BOD1L1","ENSMUSG00000061755","ENSG00000038219","BOD1L1","Bod1l"
"7436","Immune","BRWD3","ENSMUSG00000063663","ENSG00000165288","BRWD3","Brwd3"
"7437","Immune","STRADA","ENSMUSG00000069631","ENSG00000266173","STRADA","Strada"
"7438","Immune","ASXL2","ENSMUSG00000037486","ENSG00000143970","ASXL2","Asxl2"
"7439","Immune","PARN","ENSMUSG00000022685","ENSG00000140694","PARN","Parn"
"7440","Immune","EIF4A3","ENSMUSG00000025580","ENSG00000141543","EIF4A3","Eif4a3"
"7441","Immune","EP300","ENSMUSG00000055024","ENSG00000100393","EP300","Ep300"
"7443","Immune","PIKFYVE","ENSMUSG00000025949","ENSG00000115020","PIKFYVE","Pikfyve"
"7444","Immune","SERPINB8","ENSMUSG00000026315","ENSG00000166401","SERPINB8","Serpinb8"
"7445","Immune","CENPP","ENSMUSG00000021391","ENSG00000188312","CENPP","Cenpp"
"7446","Immune","TBC1D8","ENSMUSG00000003134","ENSG00000204634","TBC1D8","Tbc1d8"
"7447","Immune","BTAF1","ENSMUSG00000040565","ENSG00000095564","BTAF1","Btaf1"
"7448","Immune","WDR45B","ENSMUSG00000025173","ENSG00000141580","WDR45B","Wdr45b"
"7449","Immune","RNF138","ENSMUSG00000024317","ENSG00000134758","RNF138","Rnf138"
"7450","Immune","ENPP4","ENSMUSG00000023961","ENSG00000001561","ENPP4","Enpp4"
"7451","Immune","HVCN1","ENSMUSG00000064267","ENSG00000122986","HVCN1","Hvcn1"
"7452","Immune","GSTM2","ENSMUSG00000004035","ENSG00000213366","GSTM2","Gstm7"
"7453","Immune","TCF25","ENSMUSG00000001472","ENSG00000141002","TCF25","Tcf25"
"7455","Immune","ITGAV","ENSMUSG00000027087","ENSG00000138448","ITGAV","Itgav"
"7456","Immune","TYK2","ENSMUSG00000032175","ENSG00000105397","TYK2","Tyk2"
"7457","Immune","TAPT1","ENSMUSG00000046985","ENSG00000169762","TAPT1","Tapt1"
"7458","Immune","CCND1","ENSMUSG00000070348","ENSG00000110092","CCND1","Ccnd1"
"7459","Immune","TMC6","ENSMUSG00000025572","ENSG00000141524","TMC6","Tmc6"
"7460","Immune","TRIP4","ENSMUSG00000032386","ENSG00000103671","TRIP4","Trip4"
"7461","Immune","CUL2","ENSMUSG00000024231","ENSG00000108094","CUL2","Cul2"
"7462","Immune","POLA2","ENSMUSG00000024833","ENSG00000014138","POLA2","Pola2"
"7463","Immune","SNX1","ENSMUSG00000032382","ENSG00000028528","SNX1","Snx1"
"7465","Immune","PITPNA","ENSMUSG00000017781","ENSG00000174238","PITPNA","Pitpna"
"7466","Immune","RTN3","ENSMUSG00000024758","ENSG00000133318","RTN3","Rtn3"
"7467","Immune","ZYX","ENSMUSG00000029860","ENSG00000159840","ZYX","Zyx"
"7469","Immune","SIRT1","ENSMUSG00000020063","ENSG00000096717","SIRT1","Sirt1"
"7470","Immune","KIF26B","ENSMUSG00000026494","ENSG00000162849","KIF26B","Kif26b"
"7471","Immune","RAB29","ENSMUSG00000026433","ENSG00000117280","RAB29","Rab29"
"7472","Immune","ATP10D","ENSMUSG00000046808","ENSG00000145246","ATP10D","Atp10d"
"7473","Immune","STX4","ENSMUSG00000030805","ENSG00000103496","STX4","Stx4a"
"7474","Immune","GABARAPL1","ENSMUSG00000030161","ENSG00000139112","GABARAPL1","Gabarapl1"
"7475","Immune","NDUFB9","ENSMUSG00000022354","ENSG00000147684","NDUFB9","Ndufb9"
"7476","Immune","SRCAP","ENSMUSG00000053877","ENSG00000080603","SRCAP","Srcap"
"7477","Immune","LNPEP","ENSMUSG00000023845","ENSG00000113441","LNPEP","Lnpep"
"7478","Immune","ACER3","ENSMUSG00000030760","ENSG00000078124","ACER3","Acer3"
"7479","Immune","CERT1","ENSMUSG00000021669","ENSG00000113163","CERT1","Cert1"
"7480","Immune","RFWD3","ENSMUSG00000033596","ENSG00000168411","RFWD3","Rfwd3"
"7481","Immune","CHCHD7","ENSMUSG00000042198","ENSG00000170791","CHCHD7","Chchd7"
"7482","Immune","MSRA","ENSMUSG00000054733","ENSG00000175806","MSRA","Msra"
"7483","Immune","TRAPPC8","ENSMUSG00000033382","ENSG00000153339","TRAPPC8","Trappc8"
"7484","Immune","NR4A1","ENSMUSG00000023034","ENSG00000123358","NR4A1","Nr4a1"
"7486","Immune","NUFIP2","ENSMUSG00000037857","ENSG00000108256","NUFIP2","Nufip2"
"7487","Immune","RASGRP3","ENSMUSG00000071042","ENSG00000152689","RASGRP3","Rasgrp3"
"7488","Immune","TNFRSF1A","ENSMUSG00000030341","ENSG00000067182","TNFRSF1A","Tnfrsf1a"
"7489","Immune","TXNDC11","ENSMUSG00000022498","ENSG00000153066","TXNDC11","Txndc11"
"7490","Immune","ZC3H3","ENSMUSG00000075600","ENSG00000014164","ZC3H3","Zc3h3"
"7492","Immune","USP9Y","ENSMUSG00000069044","ENSG00000114374","USP9Y","Usp9y"
"7493","Immune","TRIM44","ENSMUSG00000027189","ENSG00000166326","TRIM44","Trim44"
"7494","Immune","DIAPH1","ENSMUSG00000024456","ENSG00000131504","DIAPH1","Diaph1"
"7497","Immune","NUP98","ENSMUSG00000063550","ENSG00000110713","NUP98","Nup98"
"7498","Immune","CHD3","ENSMUSG00000018474","ENSG00000170004","CHD3","Chd3"
"7499","Immune","ZP3","ENSMUSG00000004948","ENSG00000188372","ZP3","Zp3"
"7500","Immune","POMZP3","ENSMUSG00000004948","ENSG00000146707","POMZP3","Zp3"
"7501","Immune","EED","ENSMUSG00000030619","ENSG00000074266","EED","Eed"
"7502","Immune","RPS11","ENSMUSG00000003429","ENSG00000142534","RPS11","Rps11"
"7504","Immune","RNPEP","ENSMUSG00000041926","ENSG00000176393","RNPEP","Rnpep"
"7505","Immune","EFTUD2","ENSMUSG00000020929","ENSG00000108883","EFTUD2","Eftud2"
"7506","Immune","MRM2","ENSMUSG00000029557","ENSG00000122687","MRM2","Mrm2"
"7507","Immune","VAC14","ENSMUSG00000010936","ENSG00000103043","VAC14","Vac14"
"7509","Immune","STIM2","ENSMUSG00000039156","ENSG00000109689","STIM2","Stim2"
"7511","Immune","RAB3GAP1","ENSMUSG00000036104","ENSG00000115839","RAB3GAP1","Rab3gap1"
"7514","Immune","ATP6V0A1","ENSMUSG00000019302","ENSG00000033627","ATP6V0A1","Atp6v0a1"
"7515","Immune","UBXN11","ENSMUSG00000012126","ENSG00000158062","UBXN11","Ubxn11"
"7516","Immune","NSFL1C","ENSMUSG00000027455","ENSG00000088833","NSFL1C","Nsfl1c"
"7517","Immune","PRKACB","ENSMUSG00000005034","ENSG00000142875","PRKACB","Prkacb"
"7518","Immune","RNASEH2B","ENSMUSG00000021932","ENSG00000136104","RNASEH2B","Rnaseh2b"
"7519","Immune","ZNF787","ENSMUSG00000046792","ENSG00000142409","ZNF787","Zfp787"
"7520","Immune","PLAT","ENSMUSG00000031538","ENSG00000104368","PLAT","Plat"
"7521","Immune","MGAM","ENSMUSG00000068587","ENSG00000257335","MGAM","Mgam"
"7522","Immune","DUS2","ENSMUSG00000031901","ENSG00000167264","DUS2","Dus2"
"7523","Immune","CEMIP2","ENSMUSG00000024754","ENSG00000135048","CEMIP2","Cemip2"
"7524","Immune","ITPRIPL2","ENSMUSG00000095115","ENSG00000205730","ITPRIPL2","Itpripl2"
"7525","Immune","SPATA1","ENSMUSG00000028188","ENSG00000122432","SPATA1","Spata1"
"7526","Immune","JPT1","ENSMUSG00000020737","ENSG00000189159","JPT1","Jpt1"
"7527","Immune","WDR44","ENSMUSG00000036769","ENSG00000131725","WDR44","Wdr44"
"7528","Immune","SPATA5","ENSMUSG00000027722","ENSG00000145375","SPATA5","Spata5"
"7529","Immune","RPS6KA5","ENSMUSG00000021180","ENSG00000100784","RPS6KA5","Rps6ka5"
"7530","Immune","PPP6R1","ENSMUSG00000052296","ENSG00000105063","PPP6R1","Ppp6r1"
"7532","Immune","LACTB","ENSMUSG00000032370","ENSG00000103642","LACTB","Lactb"
"7533","Immune","TGFBRAP1","ENSMUSG00000070939","ENSG00000135966","TGFBRAP1","Tgfbrap1"
"7534","Immune","DAP3","ENSMUSG00000068921","ENSG00000132676","DAP3","Dap3"
"7535","Immune","DHX9","ENSMUSG00000042699","ENSG00000135829","DHX9","Dhx9"
"7536","Immune","FAM111A","ENSMUSG00000024691","ENSG00000166801","FAM111A","Fam111a"
"7537","Immune","DNAJB6","ENSMUSG00000029131","ENSG00000105993","DNAJB6","Dnajb6"
"7539","Immune","SNX11","ENSMUSG00000020876","ENSG00000002919","SNX11","Snx11"
"7540","Immune","PMS1","ENSMUSG00000026098","ENSG00000064933","PMS1","Pms1"
"7541","Immune","DEK","ENSMUSG00000021377","ENSG00000124795","DEK","Dek"
"7542","Immune","SEL1L3","ENSMUSG00000029189","ENSG00000091490","SEL1L3","Sel1l3"
"7544","Immune","RAP2A","ENSMUSG00000051615","ENSG00000125249","RAP2A","Rap2a"
"7545","Immune","GRID2","ENSMUSG00000071424","ENSG00000152208","GRID2","Grid2"
"7546","Immune","NDUFA2","ENSMUSG00000014294","ENSG00000131495","NDUFA2","Ndufa2"
"7547","Immune","ZNF276","ENSMUSG00000001065","ENSG00000158805","ZNF276","Zfp276"
"7548","Immune","DNAH17","ENSMUSG00000033987","ENSG00000187775","DNAH17","Dnah17"
"7549","Immune","TLN1","ENSMUSG00000028465","ENSG00000137076","TLN1","Tln1"
"7550","Immune","MFSD13A","ENSMUSG00000025227","ENSG00000138111","MFSD13A","Mfsd13a"
"7551","Immune","ECHDC3","ENSMUSG00000039063","ENSG00000134463","ECHDC3","Echdc3"
"7552","Immune","UPP1","ENSMUSG00000020407","ENSG00000183696","UPP1","Upp1"
"7553","Immune","CKAP2","ENSMUSG00000037725","ENSG00000136108","CKAP2","Ckap2"
"7554","Immune","ARPC4","ENSMUSG00000079426","ENSG00000241553","ARPC4","Arpc4"
"7555","Immune","CHCHD3","ENSMUSG00000053768","ENSG00000106554","CHCHD3","Chchd3"
"7556","Immune","SLC17A5","ENSMUSG00000049624","ENSG00000119899","SLC17A5","Slc17a5"
"7557","Immune","CD96","ENSMUSG00000022657","ENSG00000153283","CD96","Cd96"
"7558","Immune","YTHDF3","ENSMUSG00000047213","ENSG00000185728","YTHDF3","Ythdf3"
"7559","Immune","MED11","ENSMUSG00000018923","ENSG00000161920","MED11","Med11"
"7560","Immune","RFX5","ENSMUSG00000005774","ENSG00000143390","RFX5","Rfx5"
"7561","Immune","PRR14L","ENSMUSG00000054280","ENSG00000183530","PRR14L","Prr14l"
"7562","Immune","GNPTAB","ENSMUSG00000035311","ENSG00000111670","GNPTAB","Gnptab"
"7563","Immune","CNOT6L","ENSMUSG00000034724","ENSG00000138767","CNOT6L","Cnot6l"
"7564","Immune","CYREN","ENSMUSG00000046806","ENSG00000122783","CYREN","Cyren"
"7565","Immune","SPG7","ENSMUSG00000000738","ENSG00000197912","SPG7","Spg7"
"7566","Immune","HOOK3","ENSMUSG00000037234","ENSG00000168172","HOOK3","Hook3"
"7567","Immune","RAP2C","ENSMUSG00000050029","ENSG00000123728","RAP2C","Rap2c"
"7568","Immune","TRERF1","ENSMUSG00000064043","ENSG00000124496","TRERF1","Trerf1"
"7569","Immune","PICK1","ENSMUSG00000068206","ENSG00000100151","PICK1","Pick1"
"7570","Immune","ACAP1","ENSMUSG00000001588","ENSG00000072818","ACAP1","Acap1"
"7571","Immune","HTT","ENSMUSG00000029104","ENSG00000197386","HTT","Htt"
"7572","Immune","DSN1","ENSMUSG00000027635","ENSG00000149636","DSN1","Dsn1"
"7573","Immune","SYNGR2","ENSMUSG00000048277","ENSG00000108639","SYNGR2","Syngr2"
"7574","Immune","NGLY1","ENSMUSG00000021785","ENSG00000151092","NGLY1","Ngly1"
"7575","Immune","GGA1","ENSMUSG00000033128","ENSG00000100083","GGA1","Gga1"
"7576","Immune","CTCF","ENSMUSG00000005698","ENSG00000102974","CTCF","Ctcf"
"7577","Immune","CTNNBL1","ENSMUSG00000027649","ENSG00000132792","CTNNBL1","Ctnnbl1"
"7578","Immune","QSER1","ENSMUSG00000074994","ENSG00000060749","QSER1","Qser1"
"7579","Immune","BTBD19","ENSMUSG00000073771","ENSG00000222009","BTBD19","Btbd19"
"7580","Immune","PHACTR2","ENSMUSG00000062866","ENSG00000112419","PHACTR2","Phactr2"
"7581","Immune","HTRA1","ENSMUSG00000006205","ENSG00000166033","HTRA1","Htra1"
"7582","Immune","EDEM2","ENSMUSG00000038312","ENSG00000088298","EDEM2","Edem2"
"7583","Immune","IRF2","ENSMUSG00000031627","ENSG00000168310","IRF2","Irf2"
"7584","Immune","FAM133B","ENSMUSG00000058503","ENSG00000234545","FAM133B","Fam133b"
"7585","Immune","TNPO3","ENSMUSG00000012535","ENSG00000064419","TNPO3","Tnpo3"
"7586","Immune","DENND4C","ENSMUSG00000038024","ENSG00000137145","DENND4C","Dennd4c"
"7587","Immune","TRAPPC11","ENSMUSG00000038102","ENSG00000168538","TRAPPC11","Trappc11"
"7588","Immune","SLC12A9","ENSMUSG00000037344","ENSG00000146828","SLC12A9","Slc12a9"
"7589","Immune","BCAS2","ENSMUSG00000005687","ENSG00000116752","BCAS2","Bcas2"
"7590","Immune","IVD","ENSMUSG00000027332","ENSG00000128928","IVD","Ivd"
"7591","Immune","DNASE1L1","ENSMUSG00000019088","ENSG00000013563","DNASE1L1","Dnase1l1"
"7592","Immune","TSC22D2","ENSMUSG00000027806","ENSG00000196428","TSC22D2","Tsc22d2"
"7593","Immune","HIPK1","ENSMUSG00000008730","ENSG00000163349","HIPK1","Hipk1"
"7594","Immune","SLC31A2","ENSMUSG00000066152","ENSG00000136867","SLC31A2","Slc31a2"
"7595","Immune","GPD2","ENSMUSG00000026827","ENSG00000115159","GPD2","Gpd2"
"7596","Immune","CDK11A","ENSMUSG00000029062","ENSG00000008128","CDK11A","Cdk11b"
"7597","Immune","CDK11B","ENSMUSG00000029062","ENSG00000248333","CDK11B","Cdk11b"
"7598","Immune","ABCD1","ENSMUSG00000031378","ENSG00000101986","ABCD1","Abcd1"
"7599","Immune","LHPP","ENSMUSG00000030946","ENSG00000107902","LHPP","Lhpp"
"7600","Immune","HGF","ENSMUSG00000028864","ENSG00000019991","HGF","Hgf"
"7601","Immune","KLHL24","ENSMUSG00000062901","ENSG00000114796","KLHL24","Klhl24"
"7602","Immune","TBX19","ENSMUSG00000026572","ENSG00000143178","TBX19","Tbx19"
"7603","Immune","PSMB10","ENSMUSG00000031897","ENSG00000205220","PSMB10","Psmb10"
"7605","Immune","MAP1S","ENSMUSG00000019261","ENSG00000130479","MAP1S","Map1s"
"7606","Immune","RNASEK","ENSMUSG00000093989","ENSG00000219200","RNASEK","Rnasek"
"7608","Immune","CCDC12","ENSMUSG00000019659","ENSG00000160799","CCDC12","Ccdc12"
"7609","Immune","KPNA3","ENSMUSG00000021929","ENSG00000102753","KPNA3","Kpna3"
"7610","Immune","CORO2A","ENSMUSG00000028337","ENSG00000106789","CORO2A","Coro2a"
"7611","Immune","SPPL2A","ENSMUSG00000027366","ENSG00000138600","SPPL2A","Sppl2a"
"7612","Immune","MIF4GD","ENSMUSG00000020743","ENSG00000125457","MIF4GD","Mif4gd"
"7613","Immune","ARG2","ENSMUSG00000021125","ENSG00000081181","ARG2","Arg2"
"7614","Immune","RHOB","ENSMUSG00000054364","ENSG00000143878","RHOB","Rhob"
"7615","Immune","OXA1L","ENSMUSG00000000959","ENSG00000155463","OXA1L","Oxa1l"
"7616","Immune","KMT5A","ENSMUSG00000049327","ENSG00000183955","KMT5A","Kmt5a"
"7617","Immune","SMAD7","ENSMUSG00000025880","ENSG00000101665","SMAD7","Smad7"
"7618","Immune","NFKBIZ","ENSMUSG00000035356","ENSG00000144802","NFKBIZ","Nfkbiz"
"7620","Immune","NIN","ENSMUSG00000021068","ENSG00000100503","NIN","Nin"
"7621","Immune","IFRD1","ENSMUSG00000001627","ENSG00000006652","IFRD1","Ifrd1"
"7622","Immune","SLC46A3","ENSMUSG00000029650","ENSG00000139508","SLC46A3","Slc46a3"
"7623","Immune","FAM53C","ENSMUSG00000034300","ENSG00000120709","FAM53C","Fam53c"
"7624","Immune","FAH","ENSMUSG00000030630","ENSG00000103876","FAH","Fah"
"7625","Immune","CARD6","ENSMUSG00000041849","ENSG00000132357","CARD6","Card6"
"7627","Immune","EEPD1","ENSMUSG00000036611","ENSG00000122547","EEPD1","Eepd1"
"7629","Immune","SLC35G2","ENSMUSG00000070287","ENSG00000168917","SLC35G2","Slc35g2"
"7630","Immune","GCC2","ENSMUSG00000038039","ENSG00000135968","GCC2","Gcc2"
"7631","Immune","SRSF7","ENSMUSG00000024097","ENSG00000115875","SRSF7","Srsf7"
"7632","Immune","SMCR8","ENSMUSG00000049323","ENSG00000176994","SMCR8","Smcr8"
"7633","Immune","TNFAIP2","ENSMUSG00000021281","ENSG00000185215","TNFAIP2","Tnfaip2"
"7634","Immune","CAMSAP1","ENSMUSG00000026933","ENSG00000130559","CAMSAP1","Camsap1"
"7635","Immune","HOMER3","ENSMUSG00000003573","ENSG00000051128","HOMER3","Homer3"
"7637","Immune","PPP4R3A","ENSMUSG00000041846","ENSG00000100796","PPP4R3A","Ppp4r3a"
"7638","Immune","USB1","ENSMUSG00000031792","ENSG00000103005","USB1","Usb1"
"7639","Immune","HS1BP3","ENSMUSG00000020605","ENSG00000118960","HS1BP3","Hs1bp3"
"7640","Immune","S100PBP","ENSMUSG00000040928","ENSG00000116497","S100PBP","S100pbp"
"7641","Immune","TNFRSF14","ENSMUSG00000042333","ENSG00000157873","TNFRSF14","Tnfrsf14"
"7642","Immune","CHKB","ENSMUSG00000022617","ENSG00000100288","CHKB","Chkb"
"7643","Immune","TNFSF12","ENSMUSG00000097328","ENSG00000239697","TNFSF12","Tnfsf12"
"7644","Immune","USF1","ENSMUSG00000026641","ENSG00000158773","USF1","Usf1"
"7645","Immune","UTP6","ENSMUSG00000035575","ENSG00000108651","UTP6","Utp6"
"7646","Immune","TPP2","ENSMUSG00000041763","ENSG00000134900","TPP2","Tpp2"
"7647","Immune","RNF4","ENSMUSG00000029110","ENSG00000063978","RNF4","Rnf4"
"7648","Immune","CORO1B","ENSMUSG00000024835","ENSG00000172725","CORO1B","Coro1b"
"7649","Immune","PPIL2","ENSMUSG00000022771","ENSG00000100023","PPIL2","Ppil2"
"7650","Immune","IQSEC1","ENSMUSG00000034312","ENSG00000144711","IQSEC1","Iqsec1"
"7651","Immune","TBC1D31","ENSMUSG00000022364","ENSG00000156787","TBC1D31","Tbc1d31"
"7653","Immune","PPM1L","ENSMUSG00000027784","ENSG00000163590","PPM1L","Ppm1l"
"7654","Immune","CCDC73","ENSMUSG00000045106","ENSG00000186714","CCDC73","Ccdc73"
"7656","Immune","CCDC40","ENSMUSG00000039963","ENSG00000141519","CCDC40","Ccdc40"
"7657","Immune","CHSY1","ENSMUSG00000032640","ENSG00000131873","CHSY1","Chsy1"
"7658","Immune","AMDHD2","ENSMUSG00000036820","ENSG00000162066","AMDHD2","Amdhd2"
"7659","Immune","TMEM39A","ENSMUSG00000002845","ENSG00000176142","TMEM39A","Tmem39a"
"7660","Immune","PROCR","ENSMUSG00000027611","ENSG00000101000","PROCR","Procr"
"7661","Immune","UNC13D","ENSMUSG00000057948","ENSG00000092929","UNC13D","Unc13d"
"7662","Immune","EDEM1","ENSMUSG00000030104","ENSG00000134109","EDEM1","Edem1"
"7663","Immune","PPP2R5E","ENSMUSG00000021051","ENSG00000154001","PPP2R5E","Ppp2r5e"
"7664","Immune","TTYH2","ENSMUSG00000034714","ENSG00000141540","TTYH2","Ttyh2"
"7665","Immune","MRRF","ENSMUSG00000026887","ENSG00000148187","MRRF","Mrrf"
"7666","Immune","ARPC5","ENSMUSG00000008475","ENSG00000162704","ARPC5","Arpc5"
"7667","Immune","KDM6B","ENSMUSG00000018476","ENSG00000132510","KDM6B","Kdm6b"
"7668","Immune","PGPEP1","ENSMUSG00000056204","ENSG00000130517","PGPEP1","Pgpep1"
"7669","Immune","MKRN1","ENSMUSG00000029922","ENSG00000133606","MKRN1","Mkrn1"
"7670","Immune","TP53INP1","ENSMUSG00000028211","ENSG00000164938","TP53INP1","Trp53inp1"
"7671","Immune","TK2","ENSMUSG00000035824","ENSG00000166548","TK2","Tk2"
"7672","Immune","ATP6V1A","ENSMUSG00000052459","ENSG00000114573","ATP6V1A","Atp6v1a"
"7673","Immune","DCAF15","ENSMUSG00000037103","ENSG00000132017","DCAF15","Dcaf15"
"7674","Immune","MAP2K3","ENSMUSG00000018932","ENSG00000034152","MAP2K3","Map2k3"
"7675","Immune","GM2A","ENSMUSG00000000594","ENSG00000196743","GM2A","Gm2a"
"7677","Immune","TMEM127","ENSMUSG00000034850","ENSG00000135956","TMEM127","Tmem127"
"7679","Immune","DDX27","ENSMUSG00000017999","ENSG00000124228","DDX27","Ddx27"
"7680","Immune","SLC31A1","ENSMUSG00000066150","ENSG00000136868","SLC31A1","Slc31a1"
"7681","Immune","USP8","ENSMUSG00000027363","ENSG00000138592","USP8","Usp8"
"7682","Immune","NFYC","ENSMUSG00000032897","ENSG00000066136","NFYC","Nfyc"
"7683","Immune","NADSYN1","ENSMUSG00000031090","ENSG00000172890","NADSYN1","Nadsyn1"
"7684","Immune","C12orf40","ENSMUSG00000078932","ENSG00000180116","C12orf40","CN725425"
"7685","Immune","RNPEPL1","ENSMUSG00000026269","ENSG00000142327","RNPEPL1","Rnpepl1"
"7686","Immune","REX1BD","ENSMUSG00000058833","ENSG00000006015","REX1BD","Rex1bd"
"7687","Immune","LTBR","ENSMUSG00000030339","ENSG00000111321","LTBR","Ltbr"
"7688","Immune","GRIPAP1","ENSMUSG00000031153","ENSG00000068400","GRIPAP1","Gripap1"
"7689","Immune","TPMT","ENSMUSG00000021376","ENSG00000137364","TPMT","Tpmt"
"7690","Immune","MDM2","ENSMUSG00000020184","ENSG00000135679","MDM2","Mdm2"
"7691","Immune","YIF1B","ENSMUSG00000030588","ENSG00000167645","YIF1B","Yif1b"
"7692","Immune","SLX4IP","ENSMUSG00000027281","ENSG00000149346","SLX4IP","Slx4ip"
"7693","Immune","USP39","ENSMUSG00000056305","ENSG00000168883","USP39","Usp39"
"7694","Immune","ATG3","ENSMUSG00000022663","ENSG00000144848","ATG3","Atg3"
"7695","Immune","VPS9D1","ENSMUSG00000001062","ENSG00000075399","VPS9D1","Vps9d1"
"7696","Immune","PLXNB2","ENSMUSG00000036606","ENSG00000196576","PLXNB2","Plxnb2"
"7698","Immune","BRD7","ENSMUSG00000031660","ENSG00000166164","BRD7","Brd7"
"7699","Immune","NDUFS2","ENSMUSG00000013593","ENSG00000158864","NDUFS2","Ndufs2"
"7700","Immune","ENOX2","ENSMUSG00000031109","ENSG00000165675","ENOX2","Enox2"
"7701","Immune","ACAA1","ENSMUSG00000010651","ENSG00000060971","ACAA1","Acaa1b"
"7702","Immune","PPP4R3B","ENSMUSG00000020463","ENSG00000275052","PPP4R3B","Ppp4r3b"
"7703","Immune","SKP2","ENSMUSG00000054115","ENSG00000145604","SKP2","Skp2"
"7704","Immune","MICU2","ENSMUSG00000021973","ENSG00000165487","MICU2","Micu2"
"7705","Immune","TDRD7","ENSMUSG00000035517","ENSG00000196116","TDRD7","Tdrd7"
"7707","Immune","PPP1R9B","ENSMUSG00000038976","ENSG00000108819","PPP1R9B","Ppp1r9b"
"7708","Immune","CLYBL","ENSMUSG00000025545","ENSG00000125246","CLYBL","Clybl"
"7709","Immune","ABCB7","ENSMUSG00000031333","ENSG00000131269","ABCB7","Abcb7"
"7710","Immune","SENP3","ENSMUSG00000005204","ENSG00000161956","SENP3","Senp3"
"7711","Immune","SENP3-EIF4A1","ENSMUSG00000005204","ENSG00000277957","SENP3-EIF4A1","Senp3"
"7713","Immune","GSTM3","ENSMUSG00000004032","ENSG00000134202","GSTM3","Gstm5"
"7714","Immune","HESX1","ENSMUSG00000040726","ENSG00000163666","HESX1","Hesx1"
"7715","Immune","CTC1","ENSMUSG00000020898","ENSG00000178971","CTC1","Ctc1"
"7716","Immune","HOOK2","ENSMUSG00000052566","ENSG00000095066","HOOK2","Hook2"
"7717","Immune","DHDDS","ENSMUSG00000012117","ENSG00000117682","DHDDS","Dhdds"
"7718","Immune","VPS50","ENSMUSG00000001376","ENSG00000004766","VPS50","Vps50"
"7719","Immune","C5orf63","ENSMUSG00000024592","ENSG00000164241","C5orf63","C330018D20Rik"
